   1.0703765e+00   3.1704116e+00  -1.5642990e+00   1.0000000e+00   4.5666667e+01   3.0933333e+02   1.0000000e+00
   1.0150994e+00   3.0880129e+00  -1.7581550e+00   1.0000000e+00   4.8000000e+01   3.0833333e+02   1.0000000e+00
   9.4624294e-01   2.9350005e+00  -1.8959688e+00   1.0000000e+00   5.8333333e+01   3.0600000e+02   1.0000000e+00
   9.4135847e-01   2.7886183e+00  -2.0517126e+00   1.0000000e+00   6.6666667e+01   3.0900000e+02   1.0000000e+00
   8.7969404e-01   2.6418606e+00  -2.2366840e+00   1.0000000e+00   7.4000000e+01   3.0733333e+02   1.0000000e+00
   8.6689468e-01   2.5922344e+00  -2.4329404e+00   1.0000000e+00   7.3000000e+01   3.1000000e+02   1.0000000e+00
   9.0975917e-01   2.4717737e+00  -3.0284736e+00   1.0000000e+00   6.6666667e+01   3.2300000e+02   1.0000000e+00
   8.9381530e-01   2.2920772e+00  -3.0145017e+00   1.0000000e+00   8.1000000e+01   3.2233333e+02   1.0000000e+00
   8.5865657e-01   2.1079316e+00  -2.9596942e+00   1.0000000e+00   9.6333333e+01   3.1933333e+02   1.0000000e+00
   8.6658165e-01   1.8866292e+00  -2.9081197e+00   1.0000000e+00   1.1400000e+02   3.2000000e+02   1.0000000e+00
   8.7225250e-01   1.6204001e+00  -2.8643342e+00   1.0000000e+00   1.3466667e+02   3.2033333e+02   1.0000000e+00
   8.9810859e-01   1.2470043e+00  -2.7092791e+00   1.0000000e+00   1.6500000e+02   3.2233333e+02   1.0000000e+00
   9.5184652e-01   8.5353921e-01  -2.4601604e+00   1.0000000e+00   1.9866667e+02   3.2433333e+02   1.0000000e+00
   9.8570914e-01   6.4015531e-01  -2.3321111e+00   1.0000000e+00   2.1666667e+02   3.2600000e+02   1.0000000e+00
   1.1605653e+00   7.3033777e-02  -1.7658133e+00   1.0000000e+00   2.7300000e+02   3.3400000e+02   1.0000000e+00
   1.1846800e+00   1.6153937e-01  -1.5399495e+00   1.0000000e+00   2.7566667e+02   3.3266667e+02   1.0000000e+00
   1.2203634e+00   3.1640849e-01  -1.2818648e+00   1.0000000e+00   2.7566667e+02   3.3133333e+02   1.0000000e+00
   1.1893690e+00   4.8891739e-01  -1.1026296e+00   1.0000000e+00   2.7133333e+02   3.2566667e+02   1.0000000e+00
   1.3709147e+00   5.4849806e-01  -8.8412027e-01   1.0000000e+00   2.7633333e+02   3.3666667e+02   1.0000000e+00
   1.5591822e+00   5.5834026e-01  -5.6433057e-01   1.0000000e+00   2.8966667e+02   3.4733333e+02   1.0000000e+00
   1.7002606e+00   5.8771934e-01  -3.4259494e-01   1.0000000e+00   2.9766667e+02   3.5600000e+02   1.0000000e+00
   1.7629924e+00   5.9828980e-01  -1.0070222e-01   1.0000000e+00   3.0800000e+02   3.5833333e+02   1.0000000e+00
   1.7990981e+00   5.5741676e-01   1.0559192e-01   1.0000000e+00   3.2100000e+02   3.5900000e+02   1.0000000e+00
   1.8054395e+00   4.2544766e-01   2.3612210e-01   1.0000000e+00   3.3666667e+02   3.5833333e+02   1.0000000e+00
   1.7996102e+00   2.7893395e-01   3.4698497e-01   1.0000000e+00   3.5266667e+02   3.5700000e+02   1.0000000e+00
   1.8530976e+00   9.5772862e-02   4.3644421e-01   1.0000000e+00   3.7033333e+02   3.6133333e+02   1.0000000e+00
   1.8617868e+00  -7.1790348e-02   4.6833707e-01   1.0000000e+00   3.8333333e+02   3.6200000e+02   1.0000000e+00
   1.8337989e+00  -1.4469238e-01   4.4682581e-01   1.0000000e+00   3.8700000e+02   3.6033333e+02   1.0000000e+00
   1.8741462e+00  -3.1008014e-01   3.5206295e-01   1.0000000e+00   3.9333333e+02   3.6533333e+02   1.0000000e+00
   1.8191630e+00  -4.3183644e-01   1.4994482e-01   1.0000000e+00   3.9033333e+02   3.6366667e+02   1.0000000e+00
   1.7292341e+00  -4.9030770e-01  -9.6947207e-02   1.0000000e+00   3.8133333e+02   3.5933333e+02   1.0000000e+00
   1.6537054e+00  -5.2268126e-01  -3.5382591e-01   1.0000000e+00   3.7066667e+02   3.5666667e+02   1.0000000e+00
   1.5828487e+00  -5.1352610e-01  -6.9058310e-01   1.0000000e+00   3.5433333e+02   3.5500000e+02   1.0000000e+00
   1.5030512e+00  -4.8311938e-01  -9.7161103e-01   1.0000000e+00   3.3966667e+02   3.5166667e+02   1.0000000e+00
   1.1123234e+00  -7.1488162e-01  -1.5742230e+00   1.0000000e+00   3.2733333e+02   3.3133333e+02   1.0000000e+00
   1.1234735e+00  -8.4316057e-01  -1.3143305e+00   1.0000000e+00   3.4533333e+02   3.2966667e+02   1.0000000e+00
   1.0118466e+00  -9.3279632e-01  -1.0767746e+00   1.0000000e+00   3.6000000e+02   3.1933333e+02   1.0000000e+00
   9.8220970e-01  -1.0146761e+00  -8.9563630e-01   1.0000000e+00   3.7233333e+02   3.1500000e+02   1.0000000e+00
   8.1477532e-01  -1.0678859e+00  -8.7780376e-01   1.0000000e+00   3.7566667e+02   3.0333333e+02   1.0000000e+00
   6.3570641e-01  -1.2122949e+00  -1.0453587e+00   1.0000000e+00   3.7566667e+02   2.9433333e+02   1.0000000e+00
   4.9220388e-01  -1.3599412e+00  -1.2314354e+00   1.0000000e+00   3.7533333e+02   2.8833333e+02   1.0000000e+00
   2.4125631e-01  -1.5739644e+00  -1.7014365e+00   1.0000000e+00   3.6666667e+02   2.8033333e+02   1.0000000e+00
   1.1520815e-01  -1.7252880e+00  -1.9488500e+00   1.0000000e+00   3.6466667e+02   2.7700000e+02   1.0000000e+00
