   2.4659476e-01  -5.0556806e+00   9.8061876e+00
   4.9147523e-01  -2.5494768e-01   9.1532624e+00
  -1.3466745e+00   3.0709480e+00   9.0856646e+00
   3.2283695e+00   5.9987716e+00   8.0994076e+00
